record_id,customer_email,phone_number,ssn,full_name,order_id,product_name,price,quantity,category,city,country,customer_age_group,payment_method,order_date,pii_violation_label
766,deborah.robinson@work.com,555-547-1949,343-39-2507,Deborah Robinson,ORD-000766,Novel Book,14.99,10,Books,New York,Australia,45-54,Bank Transfer,2024-10-01,PII_VIOLATION
767,N***@***.com,***-***-****,***-**-****,N. S.,ORD-000767,Bose Speaker,349.99,4,Electronics,Chicago,France,35-44,Google Pay,2024-12-01,NO_VIOLATION
768,V***@work.com,***-***-****,772-19-2251,Victoria Collins,ORD-000768,Nintendo Switch,299.99,4,Electronics,Minneapolis,Australia,45-54,Bank Transfer,2024-07-01,PII_VIOLATION
769,dennis.adams@company.com,555-639-5383,426-99-9870,Dennis Adams,ORD-000769,Blender,59.99,10,Kitchen,San Antonio,USA,35-44,Apple Pay,2024-12-27,PII_VIOLATION
770,andrew.thompson@company.com,555-412-4453,225-57-3325,Andrew Thompson,ORD-000770,MacBook Pro,1299.99,2,Electronics,San Francisco,Brazil,65+,Crypto,2024-08-20,PII_VIOLATION
771,jason.flores@hotmail.com,***-***-****,***-**-****,Jason Flores,ORD-000771,Air Fryer,99.99,4,Kitchen,Los Angeles,Japan,45-54,Apple Pay,2024-01-23,PII_VIOLATION
772,sean.cook@gmail.com,555-776-5999,132-79-6698,Sean Cook,ORD-000772,T-Shirt,19.99,10,Clothing,Los Angeles,India,35-44,Crypto,2024-05-14,PII_VIOLATION
773,N/A,N/A,N/A,Anonymous,ORD-000773,Toaster Oven,69.99,10,Kitchen,Las Vegas,Germany,55-64,Apple Pay,2024-08-05,NO_VIOLATION
774,***@***.com,555-863-4903,***-**-****,Paul Evans,ORD-000774,Watch,199.99,5,Accessories,Anaheim,Germany,18-24,Debit Card,2024-10-04,PII_VIOLATION
775,robert.ross@work.net,555-470-5403,775-42-1202,Robert Ross,ORD-000775,iPad Air,599.99,3,Electronics,Nashville,India,65+,PayPal,2024-05-15,PII_VIOLATION
776,jonathan.johnson@outlook.com,555-137-6877,591-91-4569,Jonathan Johnson,ORD-000776,Vitamin Pack,24.99,9,Health,Houston,India,18-24,PayPal,2024-11-08,PII_VIOLATION
777,jonathan.lewis@work.net,555-884-5524,365-73-3084,Jonathan Lewis,ORD-000777,Canon Camera,749.99,1,Electronics,Bakersfield,UK,25-34,Crypto,2024-11-12,PII_VIOLATION
778,sandra.ward@outlook.com,555-693-6199,142-80-4734,Sandra Ward,ORD-000778,MacBook Pro,1299.99,6,Electronics,Santa Ana,Germany,35-44,Credit Card,2024-12-13,PII_VIOLATION
779,user_19357@anon.com,555-757-XXXX,XXX-XX-7987,Customer_5638,ORD-000779,Blender,59.99,6,Kitchen,Phoenix,Australia,25-34,PayPal,2024-10-19,NO_VIOLATION
780,daniel.brown@work.com,***-***-****,***-**-****,Daniel Brown,ORD-000780,Air Fryer,99.99,1,Kitchen,Boston,India,18-24,Debit Card,2024-07-07,PII_VIOLATION
781,***@***.com,555-723-4464,***-**-****,Joyce Brown,ORD-000781,Backpack,49.99,4,Bags,Pittsburgh,Mexico,55-64,Bank Transfer,2024-06-25,PII_VIOLATION
782,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000782,Novel Book,14.99,2,Books,Bakersfield,Mexico,65+,Apple Pay,2024-10-02,NO_VIOLATION
783,victoria.cooper@outlook.com,555-424-5410,299-83-5801,Victoria Cooper,ORD-000783,T-Shirt,19.99,4,Clothing,San Francisco,France,25-34,Crypto,2024-07-04,PII_VIOLATION
784,***@***.com,555-850-7716,***-**-****,Larry Wright,ORD-000784,Toaster Oven,69.99,10,Kitchen,Miami,Canada,35-44,Bank Transfer,2024-09-04,PII_VIOLATION
785,***@***.com,555-650-5013,***-**-****,Carol Kelly,ORD-000785,Textbook,79.99,2,Books,Seattle,Germany,35-44,PayPal,2024-03-01,PII_VIOLATION
786,D***@***.com,***-***-****,***-**-****,D. S.,ORD-000786,Dell Laptop,849.99,8,Electronics,San Diego,Japan,35-44,Crypto,2024-10-10,NO_VIOLATION
787,R***@***.com,***-***-****,***-**-****,R. C.,ORD-000787,Jeans,59.99,7,Clothing,Oakland,Japan,45-54,PayPal,2024-03-06,NO_VIOLATION
788,user_47917@anon.com,555-875-XXXX,XXX-XX-8816,Customer_3205,ORD-000788,Wallet,29.99,7,Accessories,Chicago,Canada,65+,PayPal,2024-08-17,NO_VIOLATION
789,***@***.com,555-255-1127,***-**-****,Mildred Lewis,ORD-000789,Office Chair,299.99,3,Office,Tampa,Brazil,45-54,PayPal,2024-08-12,PII_VIOLATION
790,K***@email.com,***-***-****,449-16-9481,Kimberly Thomas,ORD-000790,Sneakers,79.99,5,Clothing,Oakland,India,55-64,Crypto,2024-08-06,PII_VIOLATION
791,daniel.garcia@company.com,***-***-****,***-**-****,Daniel Garcia,ORD-000791,iPad Air,599.99,5,Electronics,Memphis,Germany,25-34,Credit Card,2024-05-27,PII_VIOLATION
792,betty.green@work.net,555-720-2738,337-95-5565,Betty Green,ORD-000792,Samsung TV,1499.99,3,Electronics,San Antonio,Australia,55-64,Crypto,2024-09-17,PII_VIOLATION
793,***@***.com,555-106-9001,***-**-****,Helen Ramirez,ORD-000793,Sony Headphones,199.99,9,Electronics,Boston,India,45-54,Bank Transfer,2024-08-15,PII_VIOLATION
794,A***@***.com,***-***-****,***-**-****,A. M.,ORD-000794,Jeans,59.99,6,Clothing,Dallas,Germany,65+,Bank Transfer,2024-02-29,NO_VIOLATION
795,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000795,Desk Lamp,34.99,6,Office,Riverside,Mexico,65+,Crypto,2024-02-07,NO_VIOLATION
796,brittany.thomas@work.com,***-***-****,***-**-****,Brittany Thomas,ORD-000796,Canon Camera,749.99,4,Electronics,Dallas,India,45-54,Crypto,2024-04-22,PII_VIOLATION
797,F***@***.com,***-***-****,***-**-****,F. L.,ORD-000797,Blender,59.99,8,Kitchen,Corpus Christi,Australia,18-24,Apple Pay,2024-02-04,NO_VIOLATION
798,N/A,N/A,N/A,Anonymous,ORD-000798,Desk Lamp,34.99,5,Office,Memphis,Brazil,55-64,Bank Transfer,2024-04-02,NO_VIOLATION
799,N/A,N/A,N/A,Anonymous,ORD-000799,Air Fryer,99.99,7,Kitchen,Boston,Canada,25-34,Credit Card,2024-05-27,NO_VIOLATION
800,S***@***.com,***-***-****,***-**-****,S. R.,ORD-000800,Yoga Mat,29.99,8,Sports,Aurora,Japan,65+,Debit Card,2024-09-04,NO_VIOLATION
801,***@***.com,555-619-4524,***-**-****,Emily Adams,ORD-000801,Toaster Oven,69.99,7,Kitchen,Pittsburgh,France,35-44,Bank Transfer,2024-06-11,PII_VIOLATION
802,B***@***.com,***-***-****,***-**-****,B. S.,ORD-000802,Desk Lamp,34.99,10,Office,Chicago,Germany,45-54,Apple Pay,2024-04-23,NO_VIOLATION
803,C***@***.com,***-***-****,***-**-****,C. M.,ORD-000803,AirPods Pro,249.99,2,Electronics,Pittsburgh,France,35-44,Crypto,2024-10-10,NO_VIOLATION
804,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000804,Watch,199.99,9,Accessories,Austin,France,35-44,Apple Pay,2024-04-20,NO_VIOLATION
805,robert.williams@yahoo.com,555-613-7519,910-72-1692,Robert Williams,ORD-000805,Dell Laptop,849.99,4,Electronics,Boston,Germany,18-24,Debit Card,2024-11-19,PII_VIOLATION
806,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000806,AirPods Pro,249.99,10,Electronics,Miami,Japan,18-24,Credit Card,2024-10-04,NO_VIOLATION
807,***@***.com,555-298-6114,***-**-****,Ethan Bennett,ORD-000807,Blender,59.99,4,Kitchen,Riverside,USA,35-44,PayPal,2024-08-22,PII_VIOLATION
808,user_58855@anon.com,555-881-XXXX,XXX-XX-9955,Customer_2774,ORD-000808,Air Fryer,99.99,1,Kitchen,Boston,Mexico,55-64,Debit Card,2024-07-14,NO_VIOLATION
809,samantha.young@gmail.com,***-***-****,***-**-****,Samantha Young,ORD-000809,Novel Book,14.99,2,Books,San Antonio,Germany,35-44,Debit Card,2024-11-18,PII_VIOLATION
810,A***@email.com,***-***-****,512-88-8758,Andrew Cox,ORD-000810,Blender,59.99,5,Kitchen,Corpus Christi,India,25-34,Credit Card,2024-09-09,PII_VIOLATION
811,***@***.com,555-992-1091,***-**-****,Robert Mitchell,ORD-000811,Sunglasses,59.99,4,Accessories,Tulsa,Brazil,55-64,Apple Pay,2024-06-09,PII_VIOLATION
812,amy.brooks@yahoo.com,555-207-7974,816-19-7155,Amy Brooks,ORD-000812,Samsung TV,1499.99,3,Electronics,Lexington,USA,25-34,Google Pay,2024-03-03,PII_VIOLATION
813,N/A,N/A,N/A,Anonymous,ORD-000813,Vitamin Pack,24.99,5,Health,Baltimore,USA,35-44,Credit Card,2024-08-10,NO_VIOLATION
814,***@***.com,555-677-3718,***-**-****,Scott Mitchell,ORD-000814,Office Chair,299.99,10,Office,Charlotte,India,65+,PayPal,2024-09-22,PII_VIOLATION
815,andrew.perez@email.com,***-***-****,***-**-****,Andrew Perez,ORD-000815,Running Shoes,89.99,1,Sports,Milwaukee,UK,25-34,Apple Pay,2024-02-04,PII_VIOLATION
816,michelle.thomas@outlook.com,555-438-2551,162-89-8679,Michelle Thomas,ORD-000816,Textbook,79.99,4,Books,Austin,Canada,35-44,Bank Transfer,2024-10-13,PII_VIOLATION
817,steven.flores@work.net,***-***-****,***-**-****,Steven Flores,ORD-000817,Textbook,79.99,4,Books,Pittsburgh,Japan,35-44,Google Pay,2024-10-04,PII_VIOLATION
818,N/A,N/A,N/A,Anonymous,ORD-000818,Watch,199.99,6,Accessories,Oakland,India,65+,Crypto,2024-07-15,NO_VIOLATION
819,ethan.ross@outlook.com,555-314-3754,102-39-4546,Ethan Ross,ORD-000819,AirPods Pro,249.99,1,Electronics,New Orleans,UK,25-34,Debit Card,2024-08-31,PII_VIOLATION
820,N/A,N/A,N/A,Anonymous,ORD-000820,Sunglasses,59.99,7,Accessories,San Diego,Australia,55-64,Apple Pay,2024-07-12,NO_VIOLATION
821,N/A,N/A,N/A,Anonymous,ORD-000821,Desk Lamp,34.99,8,Office,Denver,UK,45-54,Google Pay,2024-08-14,NO_VIOLATION
822,J***@***.com,***-***-****,***-**-****,J. M.,ORD-000822,Jeans,59.99,10,Clothing,Fresno,France,65+,Apple Pay,2024-04-19,NO_VIOLATION
823,N/A,N/A,N/A,Anonymous,ORD-000823,Blender,59.99,2,Kitchen,Columbus,USA,55-64,PayPal,2024-06-17,NO_VIOLATION
824,user_89632@anon.com,555-747-XXXX,XXX-XX-8446,Customer_9033,ORD-000824,MacBook Pro,1299.99,10,Electronics,Aurora,Germany,35-44,Bank Transfer,2024-01-30,NO_VIOLATION
825,mark.cooper@yahoo.com,555-139-7054,129-88-3509,Mark Cooper,ORD-000825,Backpack,49.99,2,Bags,Riverside,UK,25-34,Credit Card,2024-08-02,PII_VIOLATION
826,***@***.com,555-973-4181,***-**-****,Jacob Thomas,ORD-000826,Running Shoes,89.99,6,Sports,Anaheim,France,65+,Debit Card,2024-10-27,PII_VIOLATION
827,megan.davis@yahoo.com,555-297-9216,251-44-2375,Megan Davis,ORD-000827,Dell Laptop,849.99,9,Electronics,Tucson,USA,35-44,Google Pay,2024-04-11,PII_VIOLATION
828,***@***.com,555-220-6594,***-**-****,Stephanie Flores,ORD-000828,Novel Book,14.99,2,Books,Fresno,Canada,18-24,Credit Card,2024-04-03,PII_VIOLATION
829,C***@***.com,***-***-****,***-**-****,C. W.,ORD-000829,Coffee Maker,79.99,4,Kitchen,Philadelphia,Australia,35-44,Crypto,2024-12-14,NO_VIOLATION
830,S***@***.com,***-***-****,***-**-****,S. M.,ORD-000830,Novel Book,14.99,5,Books,El Paso,Japan,25-34,Crypto,2024-04-06,NO_VIOLATION
831,***@***.com,555-370-2514,***-**-****,Amanda Nguyen,ORD-000831,Yoga Mat,29.99,3,Sports,Pittsburgh,Mexico,45-54,Crypto,2024-11-19,PII_VIOLATION
832,rebecca.lopez@company.com,***-***-****,***-**-****,Rebecca Lopez,ORD-000832,Sony Headphones,199.99,2,Electronics,Detroit,Mexico,55-64,Crypto,2024-05-17,PII_VIOLATION
833,***@***.com,555-367-1515,***-**-****,Ashley Allen,ORD-000833,Air Fryer,99.99,10,Kitchen,Dallas,Brazil,55-64,PayPal,2024-07-09,PII_VIOLATION
834,N/A,N/A,N/A,Anonymous,ORD-000834,Vitamin Pack,24.99,3,Health,Sacramento,France,35-44,Bank Transfer,2024-02-21,NO_VIOLATION
835,P***@work.com,***-***-****,549-88-8478,Paul Bailey,ORD-000835,Novel Book,14.99,4,Books,Cleveland,Japan,65+,Apple Pay,2024-08-30,PII_VIOLATION
836,kathleen.stewart@work.net,***-***-****,***-**-****,Kathleen Stewart,ORD-000836,Vitamin Pack,24.99,1,Health,Albuquerque,Germany,55-64,Apple Pay,2024-10-30,PII_VIOLATION
837,ryan.wood@company.com,***-***-****,***-**-****,Ryan Wood,ORD-000837,Watch,199.99,6,Accessories,Houston,Canada,35-44,Crypto,2024-03-13,PII_VIOLATION
838,N/A,N/A,N/A,Anonymous,ORD-000838,Dell Laptop,849.99,3,Electronics,San Francisco,Australia,45-54,Credit Card,2024-05-05,NO_VIOLATION
839,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000839,Backpack,49.99,4,Bags,Charlotte,Brazil,65+,Apple Pay,2024-08-25,NO_VIOLATION
840,***@***.com,555-881-3187,***-**-****,Rebecca Jackson,ORD-000840,Jacket,89.99,2,Clothing,Anaheim,Japan,55-64,Apple Pay,2024-09-30,PII_VIOLATION
841,E***@***.com,***-***-****,***-**-****,E. Y.,ORD-000841,Blender,59.99,2,Kitchen,New York,India,55-64,Crypto,2024-07-22,NO_VIOLATION
842,***@***.com,555-316-5946,***-**-****,Cynthia Robinson,ORD-000842,Protein Powder,49.99,5,Health,Tampa,UK,45-54,Debit Card,2024-05-25,PII_VIOLATION
843,user_11602@anon.com,555-264-XXXX,XXX-XX-6226,Customer_3109,ORD-000843,Jacket,89.99,2,Clothing,San Antonio,Brazil,18-24,PayPal,2024-12-17,NO_VIOLATION
844,user_75806@anon.com,555-481-XXXX,XXX-XX-8758,Customer_6489,ORD-000844,Vitamin Pack,24.99,2,Health,Pittsburgh,USA,35-44,Apple Pay,2024-05-12,NO_VIOLATION
845,***@***.com,555-904-3930,***-**-****,Jerry Campbell,ORD-000845,Jeans,59.99,10,Clothing,Anaheim,Canada,25-34,Credit Card,2024-06-21,PII_VIOLATION
846,H***@work.net,***-***-****,388-15-2991,Henry Murphy,ORD-000846,Jeans,59.99,6,Clothing,Atlanta,Brazil,35-44,Credit Card,2024-11-02,PII_VIOLATION
847,emily.james@work.net,555-283-5804,465-63-1287,Emily James,ORD-000847,Coffee Maker,79.99,2,Kitchen,El Paso,Germany,65+,Credit Card,2024-11-01,PII_VIOLATION
848,J***@***.com,***-***-****,***-**-****,J. C.,ORD-000848,Wallet,29.99,8,Accessories,San Jose,Brazil,45-54,PayPal,2024-06-25,NO_VIOLATION
849,N/A,N/A,N/A,Anonymous,ORD-000849,Samsung TV,1499.99,6,Electronics,Arlington,Canada,45-54,Google Pay,2024-02-10,NO_VIOLATION
850,B***@***.com,***-***-****,***-**-****,B. S.,ORD-000850,Jacket,89.99,5,Clothing,Albuquerque,Canada,25-34,Google Pay,2024-05-13,NO_VIOLATION
851,L***@***.com,***-***-****,***-**-****,L. M.,ORD-000851,Wallet,29.99,1,Accessories,Aurora,UK,35-44,Google Pay,2024-12-09,NO_VIOLATION
852,jose.green@work.net,***-***-****,***-**-****,Jose Green,ORD-000852,Office Chair,299.99,6,Office,Dallas,Germany,35-44,Apple Pay,2024-11-02,PII_VIOLATION
853,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000853,Novel Book,14.99,8,Books,Milwaukee,India,35-44,Google Pay,2024-07-18,NO_VIOLATION
854,***@***.com,555-454-8280,***-**-****,Angela Roberts,ORD-000854,Sony Headphones,199.99,7,Electronics,Minneapolis,UK,65+,Apple Pay,2024-05-10,PII_VIOLATION
855,***@***.com,555-185-4400,***-**-****,William Cox,ORD-000855,Bose Speaker,349.99,1,Electronics,Boston,France,45-54,Bank Transfer,2024-08-27,PII_VIOLATION
856,betty.henderson@work.com,555-678-8070,525-12-5651,Betty Henderson,ORD-000856,Toaster Oven,69.99,3,Kitchen,Riverside,Brazil,25-34,Apple Pay,2024-10-02,PII_VIOLATION
857,***@***.com,555-316-2812,***-**-****,Charles Collins,ORD-000857,Jeans,59.99,4,Clothing,Austin,Japan,55-64,Apple Pay,2024-06-29,PII_VIOLATION
858,N/A,N/A,N/A,Anonymous,ORD-000858,Blender,59.99,8,Kitchen,Minneapolis,Mexico,45-54,Debit Card,2024-07-25,NO_VIOLATION
859,user_63778@anon.com,555-293-XXXX,XXX-XX-1475,Customer_4673,ORD-000859,Sunglasses,59.99,10,Accessories,Fresno,UK,65+,Credit Card,2024-07-15,NO_VIOLATION
860,user_82359@anon.com,555-623-XXXX,XXX-XX-4162,Customer_3644,ORD-000860,Dell Laptop,849.99,1,Electronics,Cleveland,Brazil,65+,Credit Card,2024-07-08,NO_VIOLATION
861,***@***.com,555-279-8736,***-**-****,Raymond Parker,ORD-000861,Samsung TV,1499.99,8,Electronics,Boston,Canada,18-24,Debit Card,2024-10-22,PII_VIOLATION
862,user_78126@anon.com,555-581-XXXX,XXX-XX-7313,Customer_2152,ORD-000862,Jeans,59.99,1,Clothing,Austin,Australia,45-54,Bank Transfer,2024-02-05,NO_VIOLATION
863,***@***.com,555-832-9751,***-**-****,Megan Nguyen,ORD-000863,Air Fryer,99.99,1,Kitchen,Corpus Christi,USA,35-44,Crypto,2024-07-22,PII_VIOLATION
864,C***@***.com,***-***-****,***-**-****,C. M.,ORD-000864,Sunglasses,59.99,7,Accessories,Wichita,Canada,65+,Debit Card,2024-07-06,NO_VIOLATION
865,***@***.com,555-370-2591,***-**-****,Sharon Richardson,ORD-000865,Coffee Maker,79.99,6,Kitchen,Santa Ana,Brazil,25-34,Crypto,2024-05-13,PII_VIOLATION
866,N***@work.net,***-***-****,708-14-3294,Nicholas Bell,ORD-000866,Samsung TV,1499.99,10,Electronics,Oakland,Germany,18-24,Debit Card,2024-07-08,PII_VIOLATION
867,cheryl.lee@work.net,***-***-****,***-**-****,Cheryl Lee,ORD-000867,Wallet,29.99,7,Accessories,Aurora,UK,25-34,Google Pay,2024-05-29,PII_VIOLATION
868,N/A,N/A,N/A,Anonymous,ORD-000868,Wallet,29.99,6,Accessories,Oakland,Japan,45-54,Google Pay,2024-03-28,NO_VIOLATION
869,S***@company.com,***-***-****,763-31-9605,Scott Parker,ORD-000869,Air Fryer,99.99,2,Kitchen,Jacksonville,Brazil,45-54,Credit Card,2024-12-08,PII_VIOLATION
870,N/A,N/A,N/A,Anonymous,ORD-000870,Air Fryer,99.99,4,Kitchen,Fresno,India,65+,Credit Card,2024-09-25,NO_VIOLATION
871,***@***.com,555-741-2619,***-**-****,Evelyn Jones,ORD-000871,Nintendo Switch,299.99,1,Electronics,Tulsa,Mexico,65+,Google Pay,2024-02-10,PII_VIOLATION
872,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000872,Canon Camera,749.99,5,Electronics,Aurora,Brazil,25-34,Credit Card,2024-11-07,NO_VIOLATION
873,frances.robinson@yahoo.com,555-235-9561,410-17-4403,Frances Robinson,ORD-000873,Canon Camera,749.99,2,Electronics,San Francisco,India,55-64,Apple Pay,2024-08-25,PII_VIOLATION
874,jacob.martinez@company.com,555-589-2907,552-20-8799,Jacob Martinez,ORD-000874,Sony Headphones,199.99,8,Electronics,San Antonio,Mexico,55-64,Debit Card,2024-11-02,PII_VIOLATION
875,user_92723@anon.com,555-280-XXXX,XXX-XX-6384,Customer_9311,ORD-000875,Novel Book,14.99,7,Books,Bakersfield,India,45-54,Credit Card,2024-05-08,NO_VIOLATION
876,kathleen.torres@work.net,***-***-****,***-**-****,Kathleen Torres,ORD-000876,Running Shoes,89.99,8,Sports,Denver,Mexico,55-64,PayPal,2024-11-16,PII_VIOLATION
877,***@***.com,555-621-8708,***-**-****,Frank Smith,ORD-000877,AirPods Pro,249.99,8,Electronics,Lexington,Japan,65+,PayPal,2024-02-18,PII_VIOLATION
878,S***@***.com,***-***-****,***-**-****,S. R.,ORD-000878,Bose Speaker,349.99,5,Electronics,El Paso,Mexico,45-54,Credit Card,2024-12-16,NO_VIOLATION
879,user_45308@anon.com,555-334-XXXX,XXX-XX-5306,Customer_8732,ORD-000879,Jeans,59.99,9,Clothing,Austin,India,65+,Debit Card,2024-06-15,NO_VIOLATION
880,user_17249@anon.com,555-518-XXXX,XXX-XX-6793,Customer_3292,ORD-000880,Coffee Maker,79.99,1,Kitchen,Nashville,Japan,55-64,Apple Pay,2024-08-01,NO_VIOLATION
881,R***@***.com,***-***-****,***-**-****,R. F.,ORD-000881,Bose Speaker,349.99,6,Electronics,Portland,USA,35-44,Apple Pay,2024-07-14,NO_VIOLATION
882,user_73837@anon.com,555-355-XXXX,XXX-XX-5589,Customer_7144,ORD-000882,Dell Laptop,849.99,1,Electronics,El Paso,Brazil,65+,Google Pay,2024-08-28,NO_VIOLATION
883,user_29893@anon.com,555-994-XXXX,XXX-XX-3464,Customer_5896,ORD-000883,Coffee Maker,79.99,6,Kitchen,Boston,Canada,45-54,Debit Card,2024-02-07,NO_VIOLATION
884,julie.walker@yahoo.com,555-548-5017,435-83-9955,Julie Walker,ORD-000884,Sunglasses,59.99,1,Accessories,Honolulu,Germany,55-64,Google Pay,2024-05-29,PII_VIOLATION
885,N/A,N/A,N/A,Anonymous,ORD-000885,Running Shoes,89.99,4,Sports,Fresno,Australia,45-54,PayPal,2024-06-19,NO_VIOLATION
886,***@***.com,555-243-2952,***-**-****,Brian Barnes,ORD-000886,Protein Powder,49.99,6,Health,Atlanta,USA,55-64,Credit Card,2024-09-19,PII_VIOLATION
887,***@***.com,555-909-9827,***-**-****,Robert Ward,ORD-000887,Desk Lamp,34.99,2,Office,Phoenix,Canada,55-64,Credit Card,2024-10-12,PII_VIOLATION
888,***@***.com,555-724-4127,***-**-****,Patricia Sanders,ORD-000888,Jacket,89.99,6,Clothing,Denver,Brazil,45-54,Bank Transfer,2024-03-18,PII_VIOLATION
889,angela.murphy@hotmail.com,***-***-****,***-**-****,Angela Murphy,ORD-000889,Textbook,79.99,7,Books,Las Vegas,USA,18-24,Debit Card,2024-06-14,PII_VIOLATION
890,walter.mitchell@outlook.com,555-769-4282,888-83-6810,Walter Mitchell,ORD-000890,Sneakers,79.99,4,Clothing,Santa Ana,India,25-34,Debit Card,2024-03-16,PII_VIOLATION
891,E***@company.com,***-***-****,653-54-2134,Emily Ramirez,ORD-000891,Running Shoes,89.99,5,Sports,El Paso,Australia,65+,Debit Card,2024-04-13,PII_VIOLATION
892,donna.phillips@gmail.com,***-***-****,***-**-****,Donna Phillips,ORD-000892,Coffee Maker,79.99,8,Kitchen,Riverside,Australia,45-54,Credit Card,2024-08-16,PII_VIOLATION
893,N/A,N/A,N/A,Anonymous,ORD-000893,iPad Air,599.99,6,Electronics,Austin,Australia,18-24,Apple Pay,2024-11-05,NO_VIOLATION
894,megan.robinson@company.com,555-192-9305,468-71-5182,Megan Robinson,ORD-000894,Blender,59.99,7,Kitchen,San Diego,Brazil,18-24,Credit Card,2024-07-13,PII_VIOLATION
895,D***@work.com,***-***-****,544-93-5926,Deborah Campbell,ORD-000895,Canon Camera,749.99,8,Electronics,Aurora,Canada,65+,Bank Transfer,2024-07-18,PII_VIOLATION
896,N/A,N/A,N/A,Anonymous,ORD-000896,Samsung TV,1499.99,4,Electronics,Aurora,Brazil,18-24,Credit Card,2024-11-01,NO_VIOLATION
897,katherine.henderson@hotmail.com,555-943-3580,529-32-3861,Katherine Henderson,ORD-000897,T-Shirt,19.99,3,Clothing,Oakland,UK,65+,Crypto,2024-12-08,PII_VIOLATION
898,***@***.com,555-308-6014,***-**-****,Paul Brown,ORD-000898,T-Shirt,19.99,6,Clothing,Seattle,India,35-44,Credit Card,2024-01-14,PII_VIOLATION
899,robert.white@hotmail.com,555-147-9838,486-86-9604,Robert White,ORD-000899,Dell Laptop,849.99,2,Electronics,Austin,Canada,18-24,PayPal,2024-04-24,PII_VIOLATION
900,***@***.com,555-525-9793,***-**-****,Thomas Cooper,ORD-000900,Bose Speaker,349.99,9,Electronics,Sacramento,Brazil,35-44,Debit Card,2024-06-14,PII_VIOLATION
901,***@***.com,555-604-4215,***-**-****,Evelyn Thomas,ORD-000901,Samsung TV,1499.99,7,Electronics,San Jose,Australia,65+,Credit Card,2024-02-18,PII_VIOLATION
902,N/A,N/A,N/A,Anonymous,ORD-000902,Running Shoes,89.99,9,Sports,Santa Ana,Brazil,65+,Google Pay,2024-09-23,NO_VIOLATION
903,C***@***.com,***-***-****,***-**-****,C. M.,ORD-000903,Desk Lamp,34.99,1,Office,Houston,Australia,25-34,Credit Card,2024-03-14,NO_VIOLATION
904,***@***.com,555-111-8877,***-**-****,Paul Collins,ORD-000904,Desk Lamp,34.99,10,Office,Cleveland,Japan,45-54,Debit Card,2024-08-20,PII_VIOLATION
905,N/A,N/A,N/A,Anonymous,ORD-000905,Sunglasses,59.99,6,Accessories,Tulsa,Brazil,65+,Credit Card,2024-12-08,NO_VIOLATION
906,J***@work.net,***-***-****,656-26-2549,James Campbell,ORD-000906,Canon Camera,749.99,5,Electronics,Fresno,Canada,18-24,Google Pay,2024-12-30,PII_VIOLATION
907,S***@***.com,***-***-****,***-**-****,S. C.,ORD-000907,Sony Headphones,199.99,9,Electronics,San Jose,Australia,18-24,Debit Card,2024-06-30,NO_VIOLATION
908,H***@***.com,***-***-****,***-**-****,H. G.,ORD-000908,Backpack,49.99,3,Bags,Oakland,UK,35-44,Debit Card,2024-02-21,NO_VIOLATION
909,C***@gmail.com,***-***-****,385-16-7567,Cheryl Lopez,ORD-000909,Bose Speaker,349.99,6,Electronics,Las Vegas,Mexico,45-54,Apple Pay,2024-08-27,PII_VIOLATION
910,maria.torres@work.net,***-***-****,***-**-****,Maria Torres,ORD-000910,Samsung TV,1499.99,7,Electronics,Sacramento,UK,25-34,Apple Pay,2024-03-22,PII_VIOLATION
911,S***@work.com,***-***-****,243-61-3022,Sharon Turner,ORD-000911,Wallet,29.99,8,Accessories,Riverside,India,65+,Debit Card,2024-04-15,PII_VIOLATION
912,user_30142@anon.com,555-172-XXXX,XXX-XX-6593,Customer_5458,ORD-000912,Canon Camera,749.99,9,Electronics,Honolulu,Brazil,35-44,Crypto,2024-03-04,NO_VIOLATION
913,***@***.com,555-215-8643,***-**-****,Jennifer Evans,ORD-000913,Sneakers,79.99,2,Clothing,Santa Ana,Brazil,35-44,Debit Card,2024-09-24,PII_VIOLATION
914,N/A,N/A,N/A,Anonymous,ORD-000914,Vitamin Pack,24.99,5,Health,Houston,Canada,35-44,Crypto,2024-05-21,NO_VIOLATION
915,***@***.com,555-185-1211,***-**-****,Megan Torres,ORD-000915,Novel Book,14.99,5,Books,Atlanta,Australia,55-64,Apple Pay,2024-12-06,PII_VIOLATION
916,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000916,MacBook Pro,1299.99,2,Electronics,Arlington,Canada,55-64,Crypto,2024-11-25,NO_VIOLATION
917,user_97696@anon.com,555-126-XXXX,XXX-XX-4539,Customer_3961,ORD-000917,Desk Lamp,34.99,1,Office,Tucson,Brazil,55-64,Crypto,2024-09-24,NO_VIOLATION
918,emily.perez@yahoo.com,555-399-7752,921-13-8481,Emily Perez,ORD-000918,Jeans,59.99,4,Clothing,Seattle,France,65+,PayPal,2024-06-29,PII_VIOLATION
